time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,10
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,10
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,10
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,10
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,10
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,20
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,30
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,30
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,40
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,40
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,40
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,40
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,60
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,60
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,60
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,60
201516,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,10
201516,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,10
201516,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,20
